Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
1.62998592	0.46057132	0.62511576
2.01112890	0.63398259	0.65220561
2.65552418	0.49486447	0.66645732
1.79428967	0.80483035	0.80143855
3.7 2.60626132 1.68292608 0.71145885 2.69541467 1.87749457
3.34732757	0.87420447	0.73242666
3.15263452	0.81384345	0.75233097
2.99330196	0.91993616	0.72762236
2.84968264	0.92307421	0.74433516
2.71429383	0.93292612	0.77036565
2.60436053	0.84284801	0.81655749
2.53574067	0.63631187	0.90048462
0.08223778	0.49229603	0.16602318
1.18643489	0.32968404	0.34524961
1.70287501	0.30882897	0.50318484
1.68023483	0.46527286	0.63327075
2.07356115	0.63602312	0.65803282
2.68815760	0.49681895	0.67186388
1.83992415	0.80498066	0.80424469
3.8 2.60166673 1.68327524 0.72935240 2.75360020 1.91985962
3.33381973	0.87119508	0.73279371
3.13561405	0.81029697	0.75400377
2.97843720	0.91795743	0.72986753
2.83893873	0.92133250	0.74688030
2.70730680	0.93144849	0.77244115
2.59986627	0.84055179	0.81825754
2.53253862	0.63362201	0.90208958
0.08865040	0.50898382	0.17446498
1.23242464	0.33657942	0.35309120
1.74340013	0.31409073	0.51285064
1.72939052	0.46967020	0.64101166
2.13396638	0.63779897	0.66353044
2.71848106	0.49856433	0.67701401
1.88393610	0.80500932	0.80688098
3.9 2.59728282 1.68317621 0.74684258 2.80827129 1.96091142
3.31980624	0.86819870	0.73324030
3.11915242	0.80683705	0.75574152
2.96433888	0.91600661	0.73211743
2.82875979	0.91961203	0.74936132
2.70065816	0.92998342	0.77444087
2.59556941	0.83830280	0.81989568
2.52947585	0.63104193	0.90362433
0.09549449	0.52491827	0.18288197
1.27823887	0.34317213	0.36068913
1.78286052	0.31912720	0.52216389
1.77742591	0.47378352	0.64836634
2.19232144	0.63933134	0.66872385
2.74662121	0.50011930	0.68192811
1.92635404	0.80492713	0.80936263
4.0 2.59309405 1.68267472 0.76393321 2.85953329 2.00066839
3.30544775	0.86521907	0.73376613
3.10325823	0.80346292	0.75753532
2.95095695	0.91408284	0.73436423
2.81910169	0.91791172	0.75177817
2.69432154	0.92853035	0.77636919
2.59145574	0.83609921	0.82147583
